osm_way_id,street_name,road_type,ward_code,ward_name,status
121262767,Le-Breos,residential,W05001056,Mumbles,not_started
121346941,Gwydr Mews,residential,W05001067,Uplands,not_started
1213902915,Mayals Avenue,residential,W05001056,Mumbles,not_started
121405171,Gethin Close,residential,W05001043,Cockett,not_started
1214101629,Uplands Crescent,primary,W05001067,Uplands,not_started
121411229,Tavistock Close,residential,W05001064,Sketty,not_started
1214337498,Heol Alltiago,unclassified,W05001062,Pontarddulais,not_started
1215062353,Cefn Road,residential,W05001040,Bon-y-maen,not_started
1215063037,Garden Crescent,residential,W05001053,Llwchwr,not_started
121535306,Broadway Court,residential,W05001064,Sketty,not_started
121574541,Pen-y-Garn,residential,W05001040,Bon-y-maen,not_started
121574543,Pentre-Chwyth Road,secondary,W05001040,Bon-y-maen,not_started
121574545,Rifleman's Row,residential,W05001040,Bon-y-maen,not_started
121574547,Gwendraeth Place,residential,W05001040,Bon-y-maen,not_started
121574550,Aeron Place,residential,W05001040,Bon-y-maen,not_started
121574553,Grenfell Town,residential,W05001040,Bon-y-maen,not_started
121574560,Dartford Drive,residential,W05001040,Bon-y-maen,not_started
121574561,Dartford Place,residential,W05001040,Bon-y-maen,not_started
121574564,Ogmore Place,residential,W05001040,Bon-y-maen,not_started
121574565,Park Close,residential,W05001040,Bon-y-maen,not_started
121574568,Taplow Terrace,residential,W05001040,Bon-y-maen,not_started
121574569,Buckingham Road,residential,W05001040,Bon-y-maen,not_started
121574570,Gwyndy Road,residential,W05001040,Bon-y-maen,not_started
121574573,Wye Close,residential,W05001040,Bon-y-maen,not_started
121574576,Kenfig Place,residential,W05001040,Bon-y-maen,not_started
121578158,Coch-y-Cwm Road,unclassified,W05001040,Bon-y-maen,not_started
121578160,Myrddin Road,residential,W05001040,Bon-y-maen,not_started
121578164,Carreg Cennen Gardens,residential,W05001040,Bon-y-maen,not_started
121578176,Ty-Draw Place,residential,W05001040,Bon-y-maen,not_started
121613325,Fabian Way,trunk,W05001068,Waterfront,not_started
121661103,Ty Gwyn,residential,W05001049,Gowerton,not_started
121661514,Olchfa Close,residential,W05001064,Sketty,not_started
121661518,Hanover Court,residential,W05001064,Sketty,not_started
1216629057,Carmarthen Road,primary,W05001066,Townhill,not_started
1216629060,Heol Caecerrig,unclassified,W05001062,Pontarddulais,not_started
1217571387,Llewelyn Circle,residential,W05001066,Townhill,not_started
1217911124,Woodford Road,tertiary,W05001059,Penderry,not_started
1217911126,Stembridge Avenue,residential,W05001059,Penderry,not_started
1217913983,Ffordd-y-Brain,residential,W05001059,Penderry,not_started
1217914834,Headland Road,residential,W05001065,StThomas,not_started
121799518,Foxhole Road,primary,W05001065,StThomas,not_started
121799531,Matthew Street,residential,W05001041,Castle,not_started
121802803,The Court Yard,residential,W05001041,Castle,not_started
121802804,Graig Place,residential,W05001041,Castle,not_started
121802805,Brynsifi Way,residential,W05001041,Castle,not_started
121816392,Nantyffin Road South,unclassified,W05001052,Llansamlet,not_started
121816395,Glandwr Crescent,residential,W05001050,Landore,not_started
121816398,Shepherds Road,residential,W05001050,Landore,not_started
121816414,Calland Street,residential,W05001050,Landore,not_started
121818942,Glyndwr Place,residential,W05001066,Townhill,not_started
121818943,Powys Gardens,residential,W05001066,Townhill,not_started
121818944,Courtlands Way,residential,W05001059,Penderry,not_started
121818944,Courtlands Way,residential,W05001043,Cockett,not_started
121818945,Carig Gardens,residential,W05001066,Townhill,not_started
121818946,Cadfan Road,residential,W05001066,Townhill,not_started
1218834714,Glanmor Road,tertiary,W05001067,Uplands,not_started
1218907297,Walters Road Roundabout,secondary,W05001052,Llansamlet,not_started
1218909181,Caemawr Road,tertiary,W05001055,Morriston,not_started
1219299112,Swansea Road,secondary,W05001053,Llwchwr,not_started
1219850234,Clasemont Road,primary,W05001055,Morriston,not_started
122131979,Bath Villas,residential,W05001055,Morriston,not_started
122131980,Llys y Graig,residential,W05001055,Morriston,not_started
122135203,Uplands Terrace,residential,W05001055,Morriston,not_started
1221558773,Gelli Gynore,unclassified,W05001060,Penllergaer,not_started
1222938793,Walter Road,primary,W05001067,Uplands,not_started
1223805998,Glais Road,tertiary,W05001042,Clydach,not_started
1223897224,Swansea Road,secondary,W05001051,Llangyfelach,not_started
122539917,Byng Morris Close,residential,W05001064,Sketty,not_started
1225781286,Bryn Teg,residential,W05001052,Llansamlet,not_started
122959018,Webbons Way,unclassified,W05001066,Townhill,not_started
122959018,Webbons Way,unclassified,W05001043,Cockett,not_started
122959024,Heol-y-Gors,tertiary,W05001066,Townhill,not_started
1230102672,Furzeland Drive,residential,W05001064,Sketty,not_started
1230102687,Whitethorne Place,residential,W05001064,Sketty,not_started
123082547,Gower Road,primary,W05001064,Sketty,not_started
123082551,Mayflower Close,residential,W05001064,Sketty,not_started
12313915,Summerland Road,unclassified,W05001056,Mumbles,not_started
1232671240,Sketty Park Drive,tertiary,W05001064,Sketty,not_started
1232780605,Tower Gardens,residential,W05001066,Townhill,not_started
1233081858,North Hill Road,residential,W05001041,Castle,not_started
1233443972,Grove Place,secondary,W05001041,Castle,not_started
123433442,Gower Road,primary,W05001067,Uplands,not_started
123518665,Llwynmawr Lane,residential,W05001064,Sketty,not_started
123518666,Llwynmawr Road,tertiary,W05001064,Sketty,not_started
123570686,Brynmill Lane,tertiary,W05001067,Uplands,not_started
123570693,Park Place,residential,W05001067,Uplands,not_started
1235921272,Bond Street,residential,W05001041,Castle,not_started
1235921273,Rodney Street,residential,W05001041,Castle,not_started
1236708656,Heol Gwyrosydd,tertiary,W05001059,Penderry,not_started
1236708656,Heol Gwyrosydd,tertiary,W05001057,Mynydd-bach,not_started
1236712280,Llwyn Mawr Close,residential,W05001064,Sketty,not_started
123699310,Cockett Road,primary,W05001067,Uplands,not_started
123699310,Cockett Road,primary,W05001064,Sketty,not_started
123699313,Fleet Street,residential,W05001041,Castle,not_started
123699314,Glanbrydan Avenue,residential,W05001067,Uplands,not_started
123699316,Gorse Lane,tertiary,W05001067,Uplands,not_started
123699318,Graiglwyd Road,residential,W05001066,Townhill,not_started
123699319,Graiglwyd Road,residential,W05001043,Cockett,not_started
123699319,Graiglwyd Road,residential,W05001067,Uplands,not_started
123699323,Lôn Towy,residential,W05001043,Cockett,not_started
123699324,Pen Y Graig Road,tertiary,W05001041,Castle,not_started
123699324,Pen Y Graig Road,tertiary,W05001067,Uplands,not_started
123699325,Phillip's Parade,residential,W05001067,Uplands,not_started
123699325,Phillip's Parade,residential,W05001041,Castle,not_started
123699327,Saint Helen's Road,secondary,W05001067,Uplands,not_started
123699327,Saint Helen's Road,secondary,W05001041,Castle,not_started
123699340,Terrace Road,residential,W05001067,Uplands,not_started
123699341,Terrace Road,residential,W05001041,Castle,not_started
123699344,Walter Road,primary,W05001041,Castle,not_started
123723621,Nicander Parade,residential,W05001066,Townhill,not_started
123723621,Nicander Parade,residential,W05001041,Castle,not_started
123723625,Townhill Road,tertiary,W05001067,Uplands,not_started
123845488,Creidiol Road,residential,W05001066,Townhill,not_started
123845519,Baptist Well Place,unclassified,W05001041,Castle,not_started
123845519,Baptist Well Place,unclassified,W05001066,Townhill,not_started
123882121,Townhill Road,tertiary,W05001041,Castle,not_started
123882121,Townhill Road,tertiary,W05001066,Townhill,not_started
123934088,New Cut Road,primary,W05001068,Waterfront,not_started
123934090,Parc Tawe Link Road,tertiary,W05001041,Castle,not_started
123934093,East Bank Way,primary,W05001068,Waterfront,not_started
123937318,Gwili Terrace,residential,W05001066,Townhill,not_started
123937319,Mayhill Road,residential,W05001066,Townhill,not_started
124317772,Geiriol Road,residential,W05001066,Townhill,not_started
124317772,Geiriol Road,residential,W05001043,Cockett,not_started
124317773,Gors Avenue,tertiary,W05001043,Cockett,not_started
124317775,Gwynedd Avenue,residential,W05001043,Cockett,not_started
124317776,Heol-y-Gors,tertiary,W05001043,Cockett,not_started
124492936,Ystrad Road,tertiary,W05001043,Cockett,not_started
124541371,Heol y Barna,unclassified,W05001063,Pontlliw_Tircoed,not_started
1246260177,Cecil Road,secondary,W05001049,Gowerton,not_started
1248142751,Swallow Street,residential,W05001068,Waterfront,not_started
1249253711,Languages Corridor,corridor,W05001064,Sketty,not_started
1249255847,Lower Science Corridor,corridor,W05001064,Sketty,not_started
1249255848,Lower DT Corridor,corridor,W05001064,Sketty,not_started
1249257696,English Corridor,corridor,W05001064,Sketty,not_started
12502639,Withy Park,residential,W05001039,Bishopston,not_started
12504235,Guildhall Road South,secondary,W05001041,Castle,not_started
12504328,Guildhall Road South,secondary,W05001067,Uplands,not_started
12504949,Catherine Street,residential,W05001041,Castle,not_started
12504949,Catherine Street,residential,W05001067,Uplands,not_started
1252943221,Pentre Road,secondary,W05001062,Pontarddulais,not_started
1253230261,Gorseinon Road,primary,W05001047,Gorseinon_Penyrheol,not_started
1253230262,Heol y Mynydd,tertiary,W05001047,Gorseinon_Penyrheol,not_started
1253230263,Gorseinon Road,primary,W05001060,Penllergaer,not_started
1253252072,Victoria Road,secondary,W05001053,Llwchwr,not_started
1253252076,Cwmbach Road,secondary,W05001069,Waunarlwydd,not_started
1253252077,Cockett Road,primary,W05001043,Cockett,not_started
1253255775,Townhill Road,tertiary,W05001064,Sketty,not_started
1253255776,Lôn Cadog,residential,W05001067,Uplands,not_started
1253255777,Vivian Road,primary_link,W05001064,Sketty,not_started
1253270033,Pentrepoeth Road,primary,W05001055,Morriston,not_started
125332635,Heol Calfin,residential,W05001059,Penderry,not_started
125332638,Middle Road,residential,W05001044,Cwmbwrla,not_started
125332642,Station Road,primary,W05001043,Cockett,not_started
1253601392,Walters Road,tertiary,W05001052,Llansamlet,not_started
1253954714,Ynys-y-Mond Road,tertiary,W05001042,Clydach,not_started
125492784,Cwmbach Road,secondary,W05001043,Cockett,not_started
125492789,John Street,residential,W05001043,Cockett,not_started
125812399,Pentregethin Road,tertiary,W05001044,Cwmbwrla,not_started
125813056,Llys y Felin,residential,W05001044,Cwmbwrla,not_started
125865223,Gerddi Alexander,residential,W05001044,Cwmbwrla,not_started
1258971569,Victoria Road,primary,W05001068,Waterfront,not_started
125952333,Walters Street,residential,W05001044,Cwmbwrla,not_started
126064089,Pleasant Row,residential,W05001044,Cwmbwrla,not_started
126066313,Mansel Terrace,tertiary,W05001044,Cwmbwrla,not_started
126066315,Approach Road,tertiary,W05001044,Cwmbwrla,not_started
126066316,Courtney Street,unclassified,W05001044,Cwmbwrla,not_started
126066860,Millwood Court,residential,W05001041,Castle,not_started
126066861,Cilfrow Court,residential,W05001041,Castle,not_started
12624743,Port Tennant Road,tertiary,W05001065,StThomas,not_started
12628117,Albert Row,unclassified,W05001041,Castle,not_started
12630171,Argyle Street,residential,W05001068,Waterfront,not_started
12630171,Argyle Street,residential,W05001041,Castle,not_started
126851320,Marcroft Road,residential,W05001065,StThomas,not_started
126851325,Ruston Road,residential,W05001065,StThomas,not_started
1281216086,The Bryn,residential,W05001064,Sketty,not_started
12824357,Dunns Lane,residential,W05001056,Mumbles,not_started
12827947,Caswell Avenue,residential,W05001056,Mumbles,not_started
12828512,Picket Mead Road,residential,W05001056,Mumbles,not_started
128394562,Pyle Court,residential,W05001039,Bishopston,not_started
129108754,Roger Street,residential,W05001057,Mynydd-bach,not_started
129108754,Roger Street,residential,W05001059,Penderry,not_started
129215665,Cadle Crescent,residential,W05001059,Penderry,not_started
129215668,Tudno Place,residential,W05001059,Penderry,not_started
129215671,Hollett Road,residential,W05001057,Mynydd-bach,not_started
129215672,Milford Way,residential,W05001059,Penderry,not_started
129215673,Mynydd Newydd Road,tertiary,W05001059,Penderry,not_started
129215675,Penderry Road,residential,W05001059,Penderry,not_started
129215682,Ty'r Felin,residential,W05001059,Penderry,not_started
129296056,Dove Road,residential,W05001059,Penderry,not_started
129296057,Woodview Place,residential,W05001059,Penderry,not_started
1293457006,Promenade Terrace,residential,W05001056,Mumbles,not_started
129399734,Penfilia Road,tertiary,W05001057,Mynydd-bach,not_started
129399739,Siloh Crescent,residential,W05001050,Landore,not_started
129747976,Mariner Street,unclassified,W05001041,Castle,not_started
129749141,High Street,secondary,W05001041,Castle,not_started
1299501674,Castle Grove,residential,W05001053,Llwchwr,not_started
130006533,Y Llwyni,residential,W05001051,Llangyfelach,not_started
130006561,Woodland House,residential,W05001057,Mynydd-bach,not_started
130047361,Cyncoed Close,residential,W05001045,Dunvant_Killay,not_started
130146087,Mandinam Park,residential,W05001064,Sketty,not_started
130148096,Hendre,residential,W05001045,Dunvant_Killay,not_started
130148097,Bro Dedwydd,residential,W05001045,Dunvant_Killay,not_started
130148098,Gwelfor,residential,W05001045,Dunvant_Killay,not_started
130148101,Yr Elain,residential,W05001045,Dunvant_Killay,not_started
130148117,Yr Aran,residential,W05001045,Dunvant_Killay,not_started
130148120,Rhiwlas,residential,W05001045,Dunvant_Killay,not_started
130148123,Y Glyn,residential,W05001045,Dunvant_Killay,not_started
130148135,Oakdene,residential,W05001045,Dunvant_Killay,not_started
130149037,Goetre Bellaf,residential,W05001045,Dunvant_Killay,not_started
130149038,Kennington Close,residential,W05001045,Dunvant_Killay,not_started
130149039,St Hilary Drive,residential,W05001045,Dunvant_Killay,not_started
130149041,St David Drive,residential,W05001045,Dunvant_Killay,not_started
130149045,Y Gorlan,residential,W05001045,Dunvant_Killay,not_started
130155124,Highland Terrace,residential,W05001045,Dunvant_Killay,not_started
131079325,The Mead,residential,W05001045,Dunvant_Killay,not_started
1310898723,Wellfield Place,residential,W05001056,Mumbles,not_started
1311772446,Langland Bay Road,residential,W05001056,Mumbles,not_started
1311772449,St. Anne's Close,residential,W05001056,Mumbles,not_started
1314044133,Challacombe Place,residential,W05001056,Mumbles,not_started
1314186691,Slade Gardens,unclassified,W05001056,Mumbles,not_started
131620262,Clos Arthur Morris,residential,W05001044,Cwmbwrla,not_started
131620263,Furnace Way,residential,W05001041,Castle,not_started
131620264,Lime Court,residential,W05001041,Castle,not_started
131620268,Mainwaring Terrace,residential,W05001041,Castle,not_started
131823444,Dillwyn Street,tertiary,W05001041,Castle,not_started
